,game_id,season,week,team,opponent,score,home,ewma_dynamic_window_rushing_offense_team,ewma_dynamic_window_passing_offense_team,ewma_dynamic_window_rushing_defense_team,ewma_dynamic_window_passing_defense_team,ewma_dynamic_window_rushing_offense_opp,ewma_dynamic_window_passing_offense_opp,ewma_dynamic_window_rushing_defense_opp,ewma_dynamic_window_passing_defense_opp,team_id,rest_differential,windy,div_game,spread_line,total_line,game_type,location,total,implied_points
6844,2015_15_HOU_IND,2015,15,IND,HOU,10,1,-0.2006290715408883,-0.065856312166537,-0.1074399775290743,0.1011537063453552,-0.1523121262683481,-0.0390064330064727,-0.0548265032674177,-0.03602479829818,2015_15_HOU_IND_H,0,0,1,2.5,42.0,REG,Home,26.0,22.25
6845,2015_15_HOU_IND,2015,15,HOU,IND,16,0,-0.1523121262683481,-0.0390064330064727,-0.0548265032674177,-0.03602479829818,-0.2006290715408883,-0.065856312166537,-0.1074399775290743,0.1011537063453552,2015_15_HOU_IND_A,0,0,1,-2.5,42.0,REG,Home,26.0,19.75
6846,2015_15_KC_BAL,2015,15,BAL,KC,14,1,-0.1894868324409368,-0.0100387013567226,-0.1505038671631816,0.1355292932591042,0.016848162071904,0.0366671220322654,-0.148486712016021,-0.0751835937670388,2015_15_KC_BAL_H,0,0,0,-6.5,41.0,REG,Home,48.0,17.25
6847,2015_15_KC_BAL,2015,15,KC,BAL,34,0,0.016848162071904,0.0366671220322654,-0.148486712016021,-0.0751835937670388,-0.1894868324409368,-0.0100387013567226,-0.1505038671631816,0.1355292932591042,2015_15_KC_BAL_A,0,0,0,6.5,41.0,REG,Home,48.0,23.75
6848,2015_15_MIA_SD,2015,15,LAC,MIA,30,1,-0.2194007812090462,0.0220015912921701,-0.0108102305512794,0.1009976865454649,-0.0676607616556583,-0.0390351673650294,-0.0948653987988823,0.2363429718182467,2015_15_MIA_SD_H,1,0,0,1.0,46.5,REG,Home,44.0,23.75
6849,2015_15_MIA_SD,2015,15,MIA,LAC,14,0,-0.0676607616556583,-0.0390351673650294,-0.0948653987988823,0.2363429718182467,-0.2194007812090462,0.0220015912921701,-0.0108102305512794,0.1009976865454649,2015_15_MIA_SD_A,-1,0,0,-1.0,46.5,REG,Home,44.0,22.75
6850,2015_15_NYJ_DAL,2015,15,DAL,NYJ,16,1,-0.0381793180572546,-0.0904833972286806,-0.0464784125971404,0.0626854366823401,-0.1291728515487329,0.1188230675164085,-0.2131599617940492,0.0019264075137001,2015_15_NYJ_DAL_H,0,0,0,-3.0,41.0,REG,Home,35.0,19.0
6851,2015_15_NYJ_DAL,2015,15,NYJ,DAL,19,0,-0.1291728515487329,0.1188230675164085,-0.2131599617940492,0.0019264075137001,-0.0381793180572546,-0.0904833972286806,-0.0464784125971404,0.0626854366823401,2015_15_NYJ_DAL_A,0,0,0,3.0,41.0,REG,Home,35.0,22.0
6852,2015_15_TB_STL,2015,15,LA,TB,31,1,-0.1597755818721918,-0.2391027178101857,-0.0905666293313637,-0.0324671490289976,-0.0379054006882501,0.1029273309387768,-0.1313102890313557,0.1293485185529555,2015_15_TB_STL_H,0,0,0,1.0,41.0,REG,Home,54.0,21.0
6853,2015_15_TB_STL,2015,15,TB,LA,23,0,-0.0379054006882501,0.1029273309387768,-0.1313102890313557,0.1293485185529555,-0.1597755818721918,-0.2391027178101857,-0.0905666293313637,-0.0324671490289976,2015_15_TB_STL_A,0,0,0,-1.0,41.0,REG,Home,54.0,20.0
6854,2015_15_TEN_NE,2015,15,NE,TEN,33,1,-0.0307411564164272,0.1599137692033864,-0.1330055436259525,-0.0745268728933297,-0.1619059662467043,-0.05612631366023,-0.113448749022276,0.1785481560585354,2015_15_TEN_NE_H,0,0,0,14.5,48.0,REG,Home,49.0,31.25
6855,2015_15_TEN_NE,2015,15,TEN,NE,16,0,-0.1619059662467043,-0.05612631366023,-0.113448749022276,0.1785481560585354,-0.0307411564164272,0.1599137692033864,-0.1330055436259525,-0.0745268728933297,2015_15_TEN_NE_A,0,0,0,-14.5,48.0,REG,Home,49.0,16.75
6856,2015_16_CAR_ATL,2015,16,ATL,CAR,20,1,-0.1774245880108368,0.0195811086798575,-0.0874174699316522,0.0946975069871979,-0.0312191291584084,0.1888704992386454,-0.1285001984507405,-0.1433261138642694,2015_16_CAR_ATL_H,0,0,1,-7.0,45.5,REG,Home,33.0,19.25
6857,2015_16_CAR_ATL,2015,16,CAR,ATL,13,0,-0.0312191291584084,0.1888704992386454,-0.1285001984507405,-0.1433261138642694,-0.1774245880108368,0.0195811086798575,-0.0874174699316522,0.0946975069871979,2015_16_CAR_ATL_A,0,0,1,7.0,45.5,REG,Home,33.0,26.25
6858,2015_16_CHI_TB,2015,16,TB,CHI,21,1,-0.0470768370819565,0.1038517031367713,-0.1461490791829976,0.1891306868330127,-0.0456050233465576,-0.0254147638050577,-0.032741390171274,0.160105719298773,2015_16_CHI_TB_H,3,0,0,3.0,44.0,REG,Home,47.0,23.5
6859,2015_16_CHI_TB,2015,16,CHI,TB,26,0,-0.0456050233465576,-0.0254147638050577,-0.032741390171274,0.160105719298773,-0.0470768370819565,0.1038517031367713,-0.1461490791829976,0.1891306868330127,2015_16_CHI_TB_A,-3,0,0,-3.0,44.0,REG,Home,47.0,20.5
6860,2015_16_CIN_DEN,2015,16,DEN,CIN,20,1,-0.1301751925548247,-0.011223400652297,-0.215642793483781,-0.1621157645556124,-0.1074633763083657,0.1865983988802733,-0.0813465311887603,-0.0596302325646907,2015_16_CIN_DEN_H,0,0,0,3.5,39.0,REG,Home,37.0,21.25
6861,2015_16_CIN_DEN,2015,16,CIN,DEN,17,0,-0.1074633763083657,0.1865983988802733,-0.0813465311887603,-0.0596302325646907,-0.1301751925548247,-0.011223400652297,-0.215642793483781,-0.1621157645556124,2015_16_CIN_DEN_A,0,0,0,-3.5,39.0,REG,Home,37.0,17.75
6862,2015_16_CLE_KC,2015,16,KC,CLE,17,1,0.0109583911629176,0.0510285161015612,-0.207808126046953,-0.0833074635910924,-0.1363237995983474,-0.044903410405521,-0.0284313798143218,0.148129142350071,2015_16_CLE_KC_H,0,1,0,11.5,42.5,REG,Home,30.0,27.0
6863,2015_16_CLE_KC,2015,16,CLE,KC,13,0,-0.1363237995983474,-0.044903410405521,-0.0284313798143218,0.148129142350071,0.0109583911629176,0.0510285161015612,-0.207808126046953,-0.0833074635910924,2015_16_CLE_KC_A,0,1,0,-11.5,42.5,REG,Home,30.0,15.5
6864,2015_16_DAL_BUF,2015,16,BUF,DAL,16,1,0.0239812013011103,0.0937997636891414,-0.0169762017111524,0.0731633435156666,-0.0245951749989539,-0.124979235949254,-0.0738234351114848,0.0766618970364631,2015_16_DAL_BUF_H,-1,0,0,6.5,42.0,REG,Home,22.0,24.25
6865,2015_16_DAL_BUF,2015,16,DAL,BUF,6,0,-0.0245951749989539,-0.124979235949254,-0.0738234351114848,0.0766618970364631,0.0239812013011103,0.0937997636891414,-0.0169762017111524,0.0731633435156666,2015_16_DAL_BUF_A,1,0,0,-6.5,42.0,REG,Home,22.0,17.75
6866,2015_16_GB_ARI,2015,16,ARI,GB,38,1,-0.0736447261970704,0.2198611681187745,-0.197979319928311,-0.0434025430775746,-0.0743466801610995,0.0518195806213286,-0.0413029968299073,-0.0975165229259186,2015_16_GB_ARI_H,0,0,0,6.0,50.0,REG,Home,46.0,28.0
6867,2015_16_GB_ARI,2015,16,GB,ARI,8,0,-0.0743466801610995,0.0518195806213286,-0.0413029968299073,-0.0975165229259186,-0.0736447261970704,0.2198611681187745,-0.197979319928311,-0.0434025430775746,2015_16_GB_ARI_A,0,0,0,-6.0,50.0,REG,Home,46.0,22.0
6868,2015_16_HOU_TEN,2015,16,TEN,HOU,6,1,-0.1866175948815407,-0.0791770778438444,-0.1163900690992413,0.1929037576695194,-0.1370290226499594,-0.0534593172618419,-0.0999981117100414,-0.0680080244299783,2015_16_HOU_TEN_H,0,0,1,-3.5,39.0,REG,Home,40.0,17.75
6869,2015_16_HOU_TEN,2015,16,HOU,TEN,34,0,-0.1370290226499594,-0.0534593172618419,-0.0999981117100414,-0.0680080244299783,-0.1866175948815407,-0.0791770778438444,-0.1163900690992413,0.1929037576695194,2015_16_HOU_TEN_A,0,0,1,3.5,39.0,REG,Home,40.0,21.25
6870,2015_16_IND_MIA,2015,16,MIA,IND,12,1,-0.0906689281267624,-0.0278889896124335,-0.0959728382221542,0.2579381432368714,-0.2240273291828248,-0.0882358098359932,-0.0973105961309878,0.0649383616369903,2015_16_IND_MIA_H,0,0,0,2.5,44.0,REG,Home,30.0,23.25
6871,2015_16_IND_MIA,2015,16,IND,MIA,18,0,-0.2240273291828248,-0.0882358098359932,-0.0973105961309878,0.0649383616369903,-0.0906689281267624,-0.0278889896124335,-0.0959728382221542,0.2579381432368714,2015_16_IND_MIA_A,0,0,0,-2.5,44.0,REG,Home,30.0,20.75
6872,2015_16_JAX_NO,2015,16,NO,JAX,38,1,-0.0692124245024884,0.1220290505140748,-0.0361311866804623,0.2911172068207722,-0.1470123327602916,-0.0081448838206235,-0.1191335636221631,0.0549653319951552,2015_16_JAX_NO_H,-1,0,0,2.5,52.5,REG,Home,65.0,27.5
6873,2015_16_JAX_NO,2015,16,JAX,NO,27,0,-0.1470123327602916,-0.0081448838206235,-0.1191335636221631,0.0549653319951552,-0.0692124245024884,0.1220290505140748,-0.0361311866804623,0.2911172068207722,2015_16_JAX_NO_A,1,0,0,-2.5,52.5,REG,Home,65.0,25.0
6874,2015_16_NE_NYJ,2015,16,NYJ,NE,26,1,-0.1448483808148044,0.1212406596561846,-0.1741782233424595,-0.052000044713225,-0.0445973614002762,0.1834779864868493,-0.1625113064155634,-0.0902380253659064,2015_16_NE_NYJ_H,1,0,1,-2.5,45.5,REG,Home,46.0,21.5
6875,2015_16_NE_NYJ,2015,16,NE,NYJ,20,0,-0.0445973614002762,0.1834779864868493,-0.1625113064155634,-0.0902380253659064,-0.1448483808148044,0.1212406596561846,-0.1741782233424595,-0.052000044713225,2015_16_NE_NYJ_A,-1,0,1,2.5,45.5,REG,Home,46.0,24.0
6876,2015_16_NYG_MIN,2015,16,MIN,NYG,49,1,-0.0517302140577402,0.0778896930442211,-0.0780762511377251,0.0722300358166839,-0.1652108734452692,0.149348713459688,-0.0554094147213265,0.1021913977817131,2015_16_NYG_MIN_H,0,0,0,7.0,44.5,REG,Home,66.0,25.75
6877,2015_16_NYG_MIN,2015,16,NYG,MIN,17,0,-0.1652108734452692,0.149348713459688,-0.0554094147213265,0.1021913977817131,-0.0517302140577402,0.0778896930442211,-0.0780762511377251,0.0722300358166839,2015_16_NYG_MIN_A,0,0,0,-7.0,44.5,REG,Home,66.0,18.75
6878,2015_16_PIT_BAL,2015,16,BAL,PIT,20,1,-0.2425920057662363,-0.0261235464638784,-0.1337758819019947,0.1348492369519775,-0.0615174446779472,0.1300810625439468,-0.1737229109609921,0.0634641586928196,2015_16_PIT_BAL_H,0,0,1,-11.0,47.5,REG,Home,37.0,18.25
6879,2015_16_PIT_BAL,2015,16,PIT,BAL,17,0,-0.0615174446779472,0.1300810625439468,-0.1737229109609921,0.0634641586928196,-0.2425920057662363,-0.0261235464638784,-0.1337758819019947,0.1348492369519775,2015_16_PIT_BAL_A,0,0,1,11.0,47.5,REG,Home,37.0,29.25
6880,2015_16_SD_OAK,2015,16,LV,LAC,23,1,-0.1376893954718485,-0.0687183753488151,-0.1295364774427085,-0.0083635613964861,-0.2038082229448038,0.0776431505400707,-0.040507579183688,0.0919376174025274,2015_16_SD_OAK_H,0,1,1,4.0,45.0,REG,Home,43.0,24.5
6881,2015_16_SD_OAK,2015,16,LAC,LV,20,0,-0.2038082229448038,0.0776431505400707,-0.040507579183688,0.0919376174025274,-0.1376893954718485,-0.0687183753488151,-0.1295364774427085,-0.0083635613964861,2015_16_SD_OAK_A,0,1,1,-4.0,45.0,REG,Home,43.0,20.5
6882,2015_16_SF_DET,2015,16,DET,SF,32,1,-0.0829865756570812,0.06658270698359,-0.1179159538816927,0.0860279915272437,-0.0551570443608105,-0.1299592378429777,-0.1016866800629989,0.1243403385810697,2015_16_SF_DET_H,-1,0,0,8.5,42.5,REG,Home,49.0,25.5
6883,2015_16_SF_DET,2015,16,SF,DET,17,0,-0.0551570443608105,-0.1299592378429777,-0.1016866800629989,0.1243403385810697,-0.0829865756570812,0.06658270698359,-0.1179159538816927,0.0860279915272437,2015_16_SF_DET_A,1,0,0,-8.5,42.5,REG,Home,49.0,17.0
6884,2015_16_STL_SEA,2015,16,SEA,LA,17,1,0.0005885185239316,0.3276183306606641,-0.1445582706938098,-0.117488441249453,-0.1711643377241333,-0.1312999400794428,-0.0925306818539285,-0.0105764686952348,2015_16_STL_SEA_H,-3,0,1,11.0,42.0,REG,Home,40.0,26.5
6885,2015_16_STL_SEA,2015,16,LA,SEA,23,0,-0.1711643377241333,-0.1312999400794428,-0.0925306818539285,-0.0105764686952348,0.0005885185239316,0.3276183306606641,-0.1445582706938098,-0.117488441249453,2015_16_STL_SEA_A,3,0,1,-11.0,42.0,REG,Home,40.0,15.5
6886,2015_16_WAS_PHI,2015,16,PHI,WAS,24,1,-0.120470247211637,-0.0375196909734392,-0.0112058190381147,0.1224558087018529,-0.1897326049150767,0.1560267460712888,-0.0560440765295682,0.1159880134203405,2015_16_WAS_PHI_H,0,0,1,3.5,48.0,REG,Home,62.0,25.75
6887,2015_16_WAS_PHI,2015,16,WAS,PHI,38,0,-0.1897326049150767,0.1560267460712888,-0.0560440765295682,0.1159880134203405,-0.120470247211637,-0.0375196909734392,-0.0112058190381147,0.1224558087018529,2015_16_WAS_PHI_A,0,0,1,-3.5,48.0,REG,Home,62.0,22.25
6888,2015_17_BAL_CIN,2015,17,CIN,BAL,24,1,-0.1051983884403933,0.1878753173879068,-0.0831771820708716,-0.0331874701111946,-0.2231960237520073,0.0036261267740304,-0.1143891150015414,0.0983601116942594,2015_17_BAL_CIN_H,-1,0,1,10.0,40.5,REG,Home,40.0,25.25
6889,2015_17_BAL_CIN,2015,17,BAL,CIN,16,0,-0.2231960237520073,0.0036261267740304,-0.1143891150015414,0.0983601116942594,-0.1051983884403933,0.1878753173879068,-0.0831771820708716,-0.0331874701111946,2015_17_BAL_CIN_A,1,0,1,-10.0,40.5,REG,Home,40.0,15.25
6890,2015_17_DET_CHI,2015,17,CHI,DET,20,1,-0.0311678335508666,-0.0176252249253282,-0.0601336247419475,0.166172007106324,-0.0813004025856277,0.0707957920264348,-0.1036630992435212,0.0559910488472167,2015_17_DET_CHI_H,0,0,1,-2.5,45.0,REG,Home,44.0,21.25
6891,2015_17_DET_CHI,2015,17,DET,CHI,24,0,-0.0813004025856277,0.0707957920264348,-0.1036630992435212,0.0559910488472167,-0.0311678335508666,-0.0176252249253282,-0.0601336247419475,0.166172007106324,2015_17_DET_CHI_A,0,0,1,2.5,45.0,REG,Home,44.0,23.75
6892,2015_17_JAX_HOU,2015,17,HOU,JAX,30,1,-0.1336921146472274,-0.0035197448934694,-0.1949122178728755,-0.0862287461607898,-0.1488937727647936,0.027244034891634,-0.1123572525529679,0.1342088806045165,2015_17_JAX_HOU_H,0,0,1,5.0,45.0,REG,Home,36.0,25.0
6893,2015_17_JAX_HOU,2015,17,JAX,HOU,6,0,-0.1488937727647936,0.027244034891634,-0.1123572525529679,0.1342088806045165,-0.1336921146472274,-0.0035197448934694,-0.1949122178728755,-0.0862287461607898,2015_17_JAX_HOU_A,0,0,1,-5.0,45.0,REG,Home,36.0,20.0
6894,2015_17_MIN_GB,2015,17,GB,MIN,13,1,-0.0884067314734957,-0.0300406576275835,-0.0525089689825493,-0.0677742364769255,-0.0295802230034471,0.0554217869955516,-0.0820684770443051,0.0106180492309042,2015_17_MIN_GB_H,0,0,1,3.0,44.0,REG,Home,33.0,23.5
6895,2015_17_MIN_GB,2015,17,MIN,GB,20,0,-0.0295802230034471,0.0554217869955516,-0.0820684770443051,0.0106180492309042,-0.0884067314734957,-0.0300406576275835,-0.0525089689825493,-0.0677742364769255,2015_17_MIN_GB_A,0,0,1,-3.0,44.0,REG,Home,33.0,20.5
6896,2015_17_NE_MIA,2015,17,MIA,NE,20,1,-0.0919702930788145,-0.0191183176527948,-0.0864177112612928,0.241044219823233,-0.0672011712785373,0.1805936264158506,-0.1391583331628283,-0.0644324458532756,2015_17_NE_MIA_H,0,0,1,-10.0,46.5,REG,Home,30.0,18.25
6897,2015_17_NE_MIA,2015,17,NE,MIA,10,0,-0.0672011712785373,0.1805936264158506,-0.1391583331628283,-0.0644324458532756,-0.0919702930788145,-0.0191183176527948,-0.0864177112612928,0.241044219823233,2015_17_NE_MIA_A,0,0,1,10.0,46.5,REG,Home,30.0,28.25
6898,2015_17_NO_ATL,2015,17,ATL,NO,17,1,-0.205803540439588,0.086543836049597,-0.0162538196020807,0.0358520718286976,-0.0678728756605298,0.1912747812275336,-0.0511466471525266,0.2930194370379724,2015_17_NO_ATL_H,0,0,1,6.0,53.5,REG,Home,37.0,29.75
6899,2015_17_NO_ATL,2015,17,NO,ATL,20,0,-0.0678728756605298,0.1912747812275336,-0.0511466471525266,0.2930194370379724,-0.205803540439588,0.086543836049597,-0.0162538196020807,0.0358520718286976,2015_17_NO_ATL_A,0,0,1,-6.0,53.5,REG,Home,37.0,23.75
6900,2015_17_NYJ_BUF,2015,17,BUF,NYJ,22,1,0.02825166324874,0.0484634673494332,-0.019914547490951,0.0438033033703019,-0.1247326921533317,0.1141252319182352,-0.1815891193405637,-0.025666460431893,2015_17_NYJ_BUF_H,0,1,1,-2.5,41.0,REG,Home,39.0,19.25
6901,2015_17_NYJ_BUF,2015,17,NYJ,BUF,17,0,-0.1247326921533317,0.1141252319182352,-0.1815891193405637,-0.025666460431893,0.02825166324874,0.0484634673494332,-0.019914547490951,0.0438033033703019,2015_17_NYJ_BUF_A,0,1,1,2.5,41.0,REG,Home,39.0,21.75
6902,2015_17_OAK_KC,2015,17,KC,LV,23,1,0.0078812773195234,0.0356563697931996,-0.1463286718375239,-0.1203651773129184,-0.1447962419611982,-0.0687555351676313,-0.135513414032247,-0.0023049458226359,2015_17_OAK_KC_H,-3,0,1,6.5,43.5,REG,Home,40.0,25.0
6903,2015_17_OAK_KC,2015,17,LV,KC,17,0,-0.1447962419611982,-0.0687555351676313,-0.135513414032247,-0.0023049458226359,0.0078812773195234,0.0356563697931996,-0.1463286718375239,-0.1203651773129184,2015_17_OAK_KC_A,3,0,1,-6.5,43.5,REG,Home,40.0,18.5
6904,2015_17_PHI_NYG,2015,17,NYG,PHI,30,1,-0.1584149747208646,0.0773321881904129,-0.03626774479516,0.0798561848188636,-0.1621174989000798,-0.0351599503469346,-0.0493171011728209,0.1514227286824411,2015_17_PHI_NYG_H,-1,1,1,4.0,51.0,REG,Home,65.0,27.5
6905,2015_17_PHI_NYG,2015,17,PHI,NYG,35,0,-0.1621174989000798,-0.0351599503469346,-0.0493171011728209,0.1514227286824411,-0.1584149747208646,0.0773321881904129,-0.03626774479516,0.0798561848188636,2015_17_PHI_NYG_A,1,1,1,-4.0,51.0,REG,Home,65.0,23.5
6906,2015_17_PIT_CLE,2015,17,CLE,PIT,12,1,-0.0895534614506138,-0.0905992304150596,-0.026273500357114,0.1181716892034789,-0.050695903385156,0.0979418308907692,-0.1665308786222773,0.0802658430658507,2015_17_PIT_CLE_H,0,1,1,-13.0,47.0,REG,Home,40.0,17.0
6907,2015_17_PIT_CLE,2015,17,PIT,CLE,28,0,-0.050695903385156,0.0979418308907692,-0.1665308786222773,0.0802658430658507,-0.0895534614506138,-0.0905992304150596,-0.026273500357114,0.1181716892034789,2015_17_PIT_CLE_A,0,1,1,13.0,47.0,REG,Home,40.0,30.0
6908,2015_17_SD_DEN,2015,17,DEN,LAC,27,1,-0.1260391231445977,0.0119569818386037,-0.1988973929865985,-0.117528666907113,-0.1998743886762604,0.0691935691500999,-0.0564386792471485,0.0707812293602721,2015_17_SD_DEN_H,-4,0,1,10.0,42.0,REG,Home,47.0,26.0
6909,2015_17_SD_DEN,2015,17,LAC,DEN,20,0,-0.1998743886762604,0.0691935691500999,-0.0564386792471485,0.0707812293602721,-0.1260391231445977,0.0119569818386037,-0.1988973929865985,-0.117528666907113,2015_17_SD_DEN_A,4,0,1,-10.0,42.0,REG,Home,47.0,16.0
6910,2015_17_SEA_ARI,2015,17,ARI,SEA,6,1,-0.0822295960108261,0.2040897061757109,-0.1966505069564518,-0.1214276220541731,-0.1116170356378437,0.3076530055130986,-0.1238165921980948,-0.1011880875308635,2015_17_SEA_ARI_H,0,0,1,6.0,46.5,REG,Home,42.0,26.25
6911,2015_17_SEA_ARI,2015,17,SEA,ARI,36,0,-0.1116170356378437,0.3076530055130986,-0.1238165921980948,-0.1011880875308635,-0.0822295960108261,0.2040897061757109,-0.1966505069564518,-0.1214276220541731,2015_17_SEA_ARI_A,0,0,1,-6.0,46.5,REG,Home,42.0,20.25
6912,2015_17_STL_SF,2015,17,SF,LA,19,1,-0.0475225570989111,-0.1320898482364337,-0.0932616911354808,0.1234004475903426,-0.1457142450962025,-0.114799860972769,-0.1976039736908104,0.0163723702323737,2015_17_STL_SF_H,0,0,1,-3.0,39.0,REG,Home,35.0,18.0
6913,2015_17_STL_SF,2015,17,LA,SF,16,0,-0.1457142450962025,-0.114799860972769,-0.1976039736908104,0.0163723702323737,-0.0475225570989111,-0.1320898482364337,-0.0932616911354808,0.1234004475903426,2015_17_STL_SF_A,0,0,1,3.0,39.0,REG,Home,35.0,21.0
6914,2015_17_TB_CAR,2015,17,CAR,TB,38,1,0.0343779983696116,0.1125510116740666,-0.1641387152953899,-0.0586087551952614,-0.0767166519173944,0.1138934254110352,-0.1183482569803146,0.1697478535641251,2015_17_TB_CAR_H,0,0,1,10.0,44.0,REG,Home,48.0,27.0
6915,2015_17_TB_CAR,2015,17,TB,CAR,10,0,-0.0767166519173944,0.1138934254110352,-0.1183482569803146,0.1697478535641251,0.0343779983696116,0.1125510116740666,-0.1641387152953899,-0.0586087551952614,2015_17_TB_CAR_A,0,0,1,-10.0,44.0,REG,Home,48.0,17.0
6916,2015_17_TEN_IND,2015,17,IND,TEN,30,1,-0.198442578598729,-0.0556316322245229,-0.0977737402596366,0.0608972509298047,-0.268288066556914,-0.0963031237880058,-0.1129290720446227,0.2079458231552078,2015_17_TEN_IND_H,0,0,1,3.5,39.0,REG,Home,54.0,21.25
6917,2015_17_TEN_IND,2015,17,TEN,IND,24,0,-0.268288066556914,-0.0963031237880058,-0.1129290720446227,0.2079458231552078,-0.198442578598729,-0.0556316322245229,-0.0977737402596366,0.0608972509298047,2015_17_TEN_IND_A,0,0,1,-3.5,39.0,REG,Home,54.0,17.75
6918,2015_17_WAS_DAL,2015,17,DAL,WAS,23,1,-0.0257630681331812,-0.1149216557173306,-0.0539355531750134,0.0355538933571143,-0.2029317234443395,0.1773489583164036,-0.1085166829936021,0.1016039088266344,2015_17_WAS_DAL_H,-1,0,1,3.0,41.0,REG,Home,57.0,22.0
6919,2015_17_WAS_DAL,2015,17,WAS,DAL,34,0,-0.2029317234443395,0.1773489583164036,-0.1085166829936021,0.1016039088266344,-0.0257630681331812,-0.1149216557173306,-0.0539355531750134,0.0355538933571143,2015_17_WAS_DAL_A,1,0,1,-3.0,41.0,REG,Home,57.0,19.0
6942,2016_01_BUF_BAL,2016,1,BAL,BUF,13,1,-0.2599983068544821,-0.0400916043864928,-0.0813188648802557,0.0939350359362089,0.011415507655986,0.0586052823625274,0.015846921791854,0.0457783730928507,2016_01_BUF_BAL_H,0,0,0,3.0,44.5,REG,Home,20.0,23.75
6943,2016_01_BUF_BAL,2016,1,BUF,BAL,7,0,0.011415507655986,0.0586052823625274,0.015846921791854,0.0457783730928507,-0.2599983068544821,-0.0400916043864928,-0.0813188648802557,0.0939350359362089,2016_01_BUF_BAL_A,0,0,0,-3.0,44.5,REG,Home,20.0,20.75
6944,2016_01_CAR_DEN,2016,1,DEN,CAR,21,1,-0.1967543325833787,-0.1301471458404839,-0.2166174007350622,-0.1458252192187438,0.0032151108071254,0.1390352606502201,-0.062086547217889,-0.1863529351867335,2016_01_CAR_DEN_H,0,0,0,-3.0,40.5,REG,Home,41.0,18.75
6945,2016_01_CAR_DEN,2016,1,CAR,DEN,20,0,0.0032151108071254,0.1390352606502201,-0.062086547217889,-0.1863529351867335,-0.1967543325833787,-0.1301471458404839,-0.2166174007350622,-0.1458252192187438,2016_01_CAR_DEN_A,0,0,0,3.0,40.5,REG,Home,41.0,21.75
6946,2016_01_CHI_HOU,2016,1,HOU,CHI,23,1,-0.0736065562718108,-0.1436183867963469,-0.2671215445384832,-0.1635208162749236,0.0008402530680829,-0.0215604503099536,-0.0501905132068236,0.2103989903669616,2016_01_CHI_HOU_H,0,0,0,5.5,43.0,REG,Home,37.0,24.25
6947,2016_01_CHI_HOU,2016,1,CHI,HOU,14,0,0.0008402530680829,-0.0215604503099536,-0.0501905132068236,0.2103989903669616,-0.0736065562718108,-0.1436183867963469,-0.2671215445384832,-0.1635208162749236,2016_01_CHI_HOU_A,0,0,0,-5.5,43.0,REG,Home,37.0,18.75
6948,2016_01_CIN_NYJ,2016,1,NYJ,CIN,22,1,-0.0760285147179271,0.0908990679815519,-0.218457795734353,-0.0120858769354465,-0.1282685549987387,0.0990718071636098,-0.0850114040655627,-0.0943821118187866,2016_01_CIN_NYJ_H,0,1,0,1.0,42.0,REG,Home,45.0,21.5
6949,2016_01_CIN_NYJ,2016,1,CIN,NYJ,23,0,-0.1282685549987387,0.0990718071636098,-0.0850114040655627,-0.0943821118187866,-0.0760285147179271,0.0908990679815519,-0.218457795734353,-0.0120858769354465,2016_01_CIN_NYJ_A,0,1,0,-1.0,42.0,REG,Home,45.0,20.5
6950,2016_01_CLE_PHI,2016,1,PHI,CLE,29,1,-0.1870633719376293,0.0384839830765626,0.0103644104386107,0.1556969286288329,-0.0403659374526802,-0.1850023215002783,-0.1047948192485565,0.142305162285167,2016_01_CLE_PHI_H,0,0,0,3.5,41.0,REG,Home,39.0,22.25
6951,2016_01_CLE_PHI,2016,1,CLE,PHI,10,0,-0.0403659374526802,-0.1850023215002783,-0.1047948192485565,0.142305162285167,-0.1870633719376293,0.0384839830765626,0.0103644104386107,0.1556969286288329,2016_01_CLE_PHI_A,0,0,0,-3.5,41.0,REG,Home,39.0,18.75
6952,2016_01_DET_IND,2016,1,IND,DET,35,1,-0.1909720806030673,-0.0811434686019949,-0.0422101684020937,-0.0359902873660375,-0.0313724215148918,0.1319937975973027,-0.0605088601051151,0.0176796158538853,2016_01_DET_IND_H,0,0,0,2.5,51.5,REG,Home,74.0,27.0
6953,2016_01_DET_IND,2016,1,DET,IND,39,0,-0.0313724215148918,0.1319937975973027,-0.0605088601051151,0.0176796158538853,-0.1909720806030673,-0.0811434686019949,-0.0422101684020937,-0.0359902873660375,2016_01_DET_IND_A,0,0,0,-2.5,51.5,REG,Home,74.0,24.5
6954,2016_01_GB_JAX,2016,1,JAX,GB,23,1,-0.2321728454170103,-0.054840018351784,-0.0732750545072783,0.1233848862940692,-0.0507400937579356,-0.0539674897018474,-0.03015051897269,-0.1042596238072605,2016_01_GB_JAX_H,0,0,0,-3.5,47.0,REG,Home,50.0,21.75
6955,2016_01_GB_JAX,2016,1,GB,JAX,27,0,-0.0507400937579356,-0.0539674897018474,-0.03015051897269,-0.1042596238072605,-0.2321728454170103,-0.054840018351784,-0.0732750545072783,0.1233848862940692,2016_01_GB_JAX_A,0,0,0,3.5,47.0,REG,Home,50.0,25.25
6956,2016_01_LA_SF,2016,1,SF,LA,28,1,-0.0474071572786879,-0.1421597776547579,-0.1124462950556125,0.122674498461379,-0.1285585623724669,-0.0493590016782402,-0.2238420184760935,0.0360659629239741,2016_01_LA_SF_H,0,1,1,-2.5,44.0,REG,Home,28.0,20.75
